Category,Id
unrelated,323033
unrelated,323035
unrelated,323036
unrelated,323039
unrelated,323038
unrelated,323037
unrelated,323040
unrelated,323041
unrelated,323042
unrelated,323045
unrelated,323044
unrelated,323046
unrelated,323043
unrelated,323049
unrelated,323048
unrelated,323050
unrelated,323047
unrelated,323052
unrelated,323051
unrelated,323054
unrelated,323053
agreed,323056
unrelated,323055
unrelated,323058
unrelated,323057
unrelated,323059
agreed,323060
agreed,323062
agreed,323061
unrelated,323063
unrelated,323064
agreed,323066
unrelated,323068
unrelated,323065
agreed,323067
agreed,323071
unrelated,323069
agreed,323072
agreed,323073
agreed,323070
agreed,323074
agreed,323075
agreed,323077
agreed,323076
agreed,323080
agreed,323082
unrelated,323078
agreed,323081
agreed,323079
agreed,323085
agreed,323083
agreed,323084
agreed,323089
agreed,323086
agreed,323087
agreed,323088
agreed,323093
unrelated,323094
unrelated,323096
agreed,323091
agreed,323090
agreed,323092
unrelated,323095
unrelated,323098
unrelated,323097
unrelated,323099
unrelated,323100
unrelated,323101
unrelated,323102
unrelated,323103
agreed,323108
unrelated,323104
unrelated,323105
agreed,323106
agreed,323107
unrelated,323109
unrelated,323111
unrelated,323110
unrelated,323112
unrelated,323113
unrelated,323116
unrelated,323114
unrelated,323120
unrelated,323115
unrelated,323118
unrelated,323122
unrelated,323117
disagreed,323119
unrelated,323123
unrelated,323121
unrelated,323126
unrelated,323127
unrelated,323124
unrelated,323125
unrelated,323128
unrelated,323130
unrelated,323129
unrelated,323131
unrelated,323133
unrelated,323134
unrelated,323132
unrelated,323135
unrelated,323137
unrelated,323136
unrelated,323140
disagreed,323138
disagreed,323139
agreed,323141
unrelated,323143
unrelated,323142
unrelated,323149
unrelated,323147
unrelated,323144
unrelated,323145
unrelated,323150
unrelated,323146
unrelated,323148
unrelated,323154
unrelated,323156
unrelated,323151
unrelated,323152
unrelated,323157
unrelated,323153
unrelated,323155
unrelated,323160
unrelated,323159
unrelated,323158
unrelated,323161
unrelated,323162
unrelated,323166
unrelated,323164
unrelated,323167
unrelated,323168
unrelated,323163
unrelated,323165
unrelated,323170
unrelated,323169
unrelated,323171
unrelated,323172
unrelated,323173
unrelated,323175
unrelated,323178
unrelated,323177
agreed,323179
unrelated,323176
unrelated,323174
unrelated,323180
unrelated,323181
unrelated,323182
unrelated,323183
disagreed,323184
unrelated,323186
unrelated,323185
unrelated,323189
unrelated,323192
unrelated,323191
unrelated,323190
unrelated,323188
unrelated,323187
unrelated,323194
unrelated,323193
agreed,323196
unrelated,323195
unrelated,323198
agreed,323197
unrelated,323200
unrelated,323203
unrelated,323204
unrelated,323199
unrelated,323202
unrelated,323207
unrelated,323205
unrelated,323206
unrelated,323201
unrelated,323210
unrelated,323211
unrelated,323209
unrelated,323213
unrelated,323208
unrelated,323212
unrelated,323214
unrelated,323215
unrelated,323216
unrelated,323217
unrelated,323218
unrelated,323220
unrelated,323219
unrelated,323221
unrelated,323222
unrelated,323223
unrelated,323224
unrelated,323227
unrelated,323225
unrelated,323228
unrelated,323226
unrelated,323230
unrelated,323229
unrelated,323234
unrelated,323231
unrelated,323232
unrelated,323233
unrelated,323236
unrelated,323235
unrelated,323237
unrelated,323239
unrelated,323238
unrelated,323242
unrelated,323241
unrelated,323240
unrelated,323243
unrelated,323245
unrelated,323244
unrelated,323246
unrelated,323250
unrelated,323247
unrelated,323248
unrelated,323249
agreed,323251
unrelated,323254
unrelated,323253
unrelated,323252
unrelated,323255
unrelated,323256
unrelated,323257
unrelated,323259
unrelated,323258
unrelated,323260
unrelated,323262
unrelated,323264
unrelated,323263
agreed,323265
unrelated,323261
unrelated,323266
unrelated,323267
unrelated,323268
unrelated,323270
unrelated,323271
agreed,323274
unrelated,323272
unrelated,323273
unrelated,323275
unrelated,323276
unrelated,323269
unrelated,323278
unrelated,323280
unrelated,323279
unrelated,323277
unrelated,323281
unrelated,323283
unrelated,323282
unrelated,323288
unrelated,323284
unrelated,323286
unrelated,323287
agreed,323289
unrelated,323285
unrelated,323290
unrelated,323293
unrelated,323291
unrelated,323292
unrelated,323295
unrelated,323294
unrelated,323298
unrelated,323299
agreed,323296
unrelated,323300
unrelated,323303
unrelated,323297
unrelated,323301
unrelated,323302
unrelated,323305
unrelated,323307
unrelated,323309
unrelated,323310
unrelated,323306
unrelated,323312
unrelated,323308
unrelated,323304
unrelated,323313
unrelated,323314
unrelated,323311
unrelated,323315
unrelated,323317
unrelated,323318
unrelated,323316
unrelated,323319
agreed,323320
unrelated,323322
unrelated,323321
unrelated,323323
agreed,323326
unrelated,323324
unrelated,323325
unrelated,323327
unrelated,323330
unrelated,323328
unrelated,323329
unrelated,323331
unrelated,323333
unrelated,323332
agreed,323334
unrelated,323335
unrelated,323336
unrelated,323340
unrelated,323338
unrelated,323337
unrelated,323343
unrelated,323341
unrelated,323339
unrelated,323345
unrelated,323344
unrelated,323342
unrelated,323346
unrelated,323349
unrelated,323347
unrelated,323351
unrelated,323350
unrelated,323348
agreed,323352
unrelated,323353
unrelated,323354
unrelated,323355
unrelated,323358
unrelated,323356
unrelated,323357
agreed,323359
agreed,323361
unrelated,323360
unrelated,323362
agreed,323364
agreed,323363
unrelated,323365
unrelated,323371
unrelated,323367
unrelated,323370
unrelated,323372
agreed,323369
unrelated,323368
unrelated,323366
unrelated,323373
unrelated,323374
unrelated,323375
unrelated,323376
unrelated,323378
unrelated,323377
unrelated,323380
unrelated,323379
unrelated,323381
unrelated,323384
unrelated,323382
unrelated,323383
unrelated,323386
unrelated,323387
agreed,323385
agreed,323389
agreed,323388
unrelated,323390
agreed,323392
agreed,323391
unrelated,323394
unrelated,323397
unrelated,323393
unrelated,323396
unrelated,323398
unrelated,323399
unrelated,323395
unrelated,323400
agreed,323401
unrelated,323404
unrelated,323402
unrelated,323403
agreed,323406
agreed,323405
agreed,323407
unrelated,323410
unrelated,323412
agreed,323409
unrelated,323411
unrelated,323408
agreed,323413
unrelated,323414
unrelated,323417
unrelated,323416
unrelated,323418
unrelated,323419
unrelated,323423
unrelated,323415
unrelated,323420
unrelated,323421
unrelated,323425
agreed,323424
unrelated,323422
unrelated,323427
agreed,323426
unrelated,323428
unrelated,323429
unrelated,323431
unrelated,323430
unrelated,323432
unrelated,323433
unrelated,323434
unrelated,323435
unrelated,323437
agreed,323441
unrelated,323439
unrelated,323438
agreed,323436
agreed,323440
agreed,323442
agreed,323444
agreed,323443
unrelated,323449
agreed,323445
unrelated,323447
agreed,323448
unrelated,323452
agreed,323446
unrelated,323451
unrelated,323450
unrelated,323453
unrelated,323454
unrelated,323455
unrelated,323456
agreed,323457
agreed,323459
agreed,323458
unrelated,323460
agreed,323462
unrelated,323461
agreed,323463
agreed,323464
agreed,323466
agreed,323468
agreed,323467
agreed,323465
agreed,323469
agreed,323472
agreed,323470
agreed,323471
agreed,323474
agreed,323475
unrelated,323473
agreed,323476
agreed,323481
agreed,323477
agreed,323478
agreed,323482
agreed,323480
agreed,323479
agreed,323484
agreed,323485
agreed,323487
unrelated,323486
agreed,323483
agreed,323488
agreed,323489
agreed,323490
agreed,323492
agreed,323493
agreed,323494
agreed,323491
agreed,323495
agreed,323496
agreed,323497
agreed,323498
agreed,323499
agreed,323501
agreed,323500
unrelated,323504
unrelated,323508
unrelated,323506
agreed,323502
unrelated,323509
agreed,323510
agreed,323511
agreed,323512
agreed,323513
agreed,323515
agreed,323514
agreed,323517
unrelated,323516
agreed,323518
agreed,323519
agreed,323520
agreed,323503
unrelated,323507
unrelated,323521
unrelated,323505
unrelated,323524
unrelated,323522
disagreed,323526
disagreed,323525
agreed,323527
unrelated,323528
agreed,323530
agreed,323529
agreed,323532
disagreed,323523
agreed,323534
agreed,323533
agreed,323531
agreed,323535
agreed,323536
agreed,323538
agreed,323537
agreed,323539
unrelated,323540
unrelated,323544
unrelated,323545
unrelated,323543
unrelated,323541
unrelated,323542
agreed,323547
unrelated,323549
unrelated,323546
disagreed,323550
unrelated,323551
unrelated,323548
disagreed,323553
disagreed,323552
agreed,323554
agreed,323555
agreed,323556
agreed,323557
agreed,323558
unrelated,323559
disagreed,323562
unrelated,323565
agreed,323564
disagreed,323567
agreed,323563
agreed,323569
disagreed,323566
agreed,323570
agreed,323568
agreed,323560
unrelated,323561
agreed,323572
agreed,323571
agreed,323573
agreed,323575
agreed,323574
unrelated,323578
unrelated,323577
agreed,323576
unrelated,323580
agreed,323582
agreed,323581
agreed,323583
agreed,323579
agreed,323584
agreed,323585
agreed,323589
agreed,323587
agreed,323586
agreed,323590
agreed,323591
agreed,323593
agreed,323588
agreed,323596
agreed,323594
agreed,323592
unrelated,323595
agreed,323597
unrelated,323599
unrelated,323600
unrelated,323598
unrelated,323601
agreed,323602
agreed,323607
agreed,323603
agreed,323604
agreed,323605
agreed,323609
agreed,323606
agreed,323608
agreed,323610
agreed,323612
agreed,323613
unrelated,323614
agreed,323611
agreed,323615
agreed,323616
agreed,323618
agreed,323619
agreed,323620
agreed,323617
agreed,323623
agreed,323622
agreed,323624
agreed,323621
agreed,323625
agreed,323630
agreed,323626
agreed,323628
agreed,323629
agreed,323627
agreed,323632
agreed,323631
agreed,323635
unrelated,323633
agreed,323636
agreed,323634
unrelated,323639
agreed,323637
agreed,323640
agreed,323638
agreed,323643
unrelated,323641
unrelated,323642
agreed,323645
agreed,323644
agreed,323646
agreed,323648
agreed,323649
unrelated,323647
agreed,323650
agreed,323652
agreed,323651
agreed,323654
agreed,323653
agreed,323656
unrelated,323655
agreed,323657
agreed,323662
agreed,323660
agreed,323658
unrelated,323659
agreed,323661
agreed,323666
unrelated,323663
agreed,323669
agreed,323667
agreed,323665
agreed,323668
agreed,323670
agreed,323672
agreed,323671
agreed,323664
agreed,323673
agreed,323675
agreed,323674
agreed,323676
agreed,323678
agreed,323677
agreed,323679
agreed,323680
unrelated,323681
unrelated,323682
unrelated,323683
unrelated,323684
unrelated,323687
disagreed,323686
unrelated,323690
agreed,323689
agreed,323688
unrelated,323692
unrelated,323685
agreed,323691
unrelated,323693
unrelated,323698
unrelated,323695
unrelated,323694
unrelated,323696
unrelated,323699
unrelated,323701
unrelated,323697
unrelated,323700
unrelated,323702
unrelated,323703
unrelated,323706
unrelated,323707
unrelated,323704
unrelated,323708
unrelated,323705
unrelated,323710
unrelated,323713
unrelated,323712
unrelated,323714
unrelated,323709
unrelated,323715
unrelated,323711
agreed,323718
unrelated,323717
unrelated,323716
unrelated,323721
unrelated,323723
agreed,323720
agreed,323719
unrelated,323722
unrelated,323725
unrelated,323726
unrelated,323727
unrelated,323724
unrelated,323728
unrelated,323730
unrelated,323732
disagreed,323729
unrelated,323733
unrelated,323731
unrelated,323734
unrelated,323737
disagreed,323738
unrelated,323739
unrelated,323735
disagreed,323736
unrelated,323741
unrelated,323740
unrelated,323743
unrelated,323747
agreed,323742
unrelated,323744
unrelated,323748
unrelated,323746
agreed,323749
unrelated,323745
disagreed,323751
unrelated,323750
disagreed,323752
agreed,323754
agreed,323755
agreed,323753
agreed,323757
disagreed,323758
unrelated,323761
agreed,323756
disagreed,323762
disagreed,323763
disagreed,323765
unrelated,323764
disagreed,323767
disagreed,323760
disagreed,323766
unrelated,323768
unrelated,323759
disagreed,323770
unrelated,323769
unrelated,323772
unrelated,323774
unrelated,323775
unrelated,323773
unrelated,323776
unrelated,323780
unrelated,323779
unrelated,323771
unrelated,323778
unrelated,323781
unrelated,323777
unrelated,323784
unrelated,323782
unrelated,323785
unrelated,323786
unrelated,323783
unrelated,323789
unrelated,323788
unrelated,323787
unrelated,323791
unrelated,323792
unrelated,323790
disagreed,323795
unrelated,323794
unrelated,323796
unrelated,323793
agreed,323799
disagreed,323798
unrelated,323801
disagreed,323797
unrelated,323803
unrelated,323802
agreed,323800
agreed,323805
agreed,323806
agreed,323808
agreed,323807
agreed,323804
unrelated,323810
unrelated,323811
unrelated,323814
unrelated,323809
unrelated,323812
unrelated,323813
unrelated,323815
unrelated,323817
unrelated,323816
unrelated,323818
unrelated,323819
disagreed,323822
unrelated,323820
unrelated,323821
unrelated,323824
unrelated,323823
agreed,323825
agreed,323826
agreed,323828
agreed,323829
unrelated,323834
unrelated,323832
unrelated,323831
unrelated,323833
unrelated,323830
agreed,323827
unrelated,323836
unrelated,323837
unrelated,323839
unrelated,323838
unrelated,323843
unrelated,323840
unrelated,323841
unrelated,323842
unrelated,323849
unrelated,323848
unrelated,323844
unrelated,323845
unrelated,323847
unrelated,323846
unrelated,323850
unrelated,323852
unrelated,323851
unrelated,323856
unrelated,323858
unrelated,323857
unrelated,323853
unrelated,323855
unrelated,323854
unrelated,323860
unrelated,323859
unrelated,323861
unrelated,323864
unrelated,323862
unrelated,323863
unrelated,323868
unrelated,323867
unrelated,323866
unrelated,323865
unrelated,323869
unrelated,323871
unrelated,323873
unrelated,323870
unrelated,323874
unrelated,323872
unrelated,323875
unrelated,323878
unrelated,323877
unrelated,323876
unrelated,323884
unrelated,323883
unrelated,323881
unrelated,323880
unrelated,323885
unrelated,323886
unrelated,323882
unrelated,323887
unrelated,323888
unrelated,323889
unrelated,323892
unrelated,323891
unrelated,323890
unrelated,323894
unrelated,323893
unrelated,323896
unrelated,323895
unrelated,323897
unrelated,323900
unrelated,323899
agreed,323903
unrelated,323898
agreed,323901
agreed,323902
agreed,323904
agreed,323905
unrelated,323879
unrelated,323908
agreed,323907
unrelated,323913
unrelated,323909
unrelated,323912
unrelated,323911
agreed,323906
unrelated,323914
unrelated,323910
unrelated,323915
unrelated,323920
unrelated,323918
unrelated,323917
unrelated,323916
disagreed,323921
unrelated,323919
unrelated,323924
unrelated,323925
unrelated,323922
unrelated,323923
disagreed,323928
disagreed,323927
unrelated,323926
unrelated,323929
unrelated,323930
unrelated,323932
unrelated,323935
unrelated,323931
unrelated,323933
unrelated,323934
unrelated,323937
agreed,323936
unrelated,323940
unrelated,323941
unrelated,323942
unrelated,323944
unrelated,323938
unrelated,323943
unrelated,323946
unrelated,323947
unrelated,323945
unrelated,323949
unrelated,323948
unrelated,323950
unrelated,323953
unrelated,323955
disagreed,323951
unrelated,323952
unrelated,323954
unrelated,323957
agreed,323958
unrelated,323939
unrelated,323959
unrelated,323960
unrelated,323963
agreed,323961
unrelated,323964
unrelated,323966
agreed,323965
unrelated,323962
unrelated,323956
unrelated,323968
unrelated,323969
unrelated,323967
agreed,323972
agreed,323973
agreed,323970
agreed,323971
unrelated,323976
unrelated,323975
unrelated,323974
unrelated,323977
unrelated,323978
unrelated,323979
unrelated,323982
unrelated,323980
unrelated,323984
agreed,323983
unrelated,323981
agreed,323985
agreed,323987
unrelated,323986
agreed,323990
agreed,323989
agreed,323988
agreed,323993
agreed,323992
agreed,323991
unrelated,323994
unrelated,323995
unrelated,323997
unrelated,323998
unrelated,323999
unrelated,323996
unrelated,324000
unrelated,324001
unrelated,324002
unrelated,324004
unrelated,324003
unrelated,324006
unrelated,324005
unrelated,324007
unrelated,324009
unrelated,324008
unrelated,324011
agreed,324014
unrelated,324012
unrelated,324010
agreed,324015
unrelated,324013
unrelated,324016
unrelated,324017
unrelated,324023
agreed,324020
unrelated,324018
